id	type	form	source	directive	target	status	sentence
rgy001s56w2	tn	csöpögjön	_	1nodirectiva	_	auto	"Hagy csöpögjön csak minél hamarabb és pusztítsa el a rákot "" - intettem le ."
rgy001s56w7	tn	pusztítsa	_	1nodirectiva	_	auto	"Hagy csöpögjön csak minél hamarabb és pusztítsa el a rákot "" - intettem le ."
rgy001s62w12	tn	oltsuk	_	4meta	_	auto	A meghittségnek a nővér vetett véget , aki szólt , hogy oltsuk el gyorsan , mielőtt bekapcsol a füstjelző .
rgy001s67w13	tn	legyek	_	1nodirectiva	_	auto	Azt éreztem , hogy én nem engedhetem meg magamnak , hogy ne legyek .
rgy001s70w17	tn	alakuljanak	_	1nodirectiva	_	auto	Hiszek Istenben , bízom az orvosomban , emellett pedig mindent megteszek , hogy a dolgok úgy alakuljanak , ahogyan én szeretném .
rgy001s84w7	tn	legyél	_	5ambiguous	_	auto	"Vagy inkább húzol , hogy te legyél elől , ha már egyszer én kísérlek "" - mondtam neki ."
rgy001s89w8	tn	soroljam	_	1nodirectiva	_	auto	A betegség megtanított arra , hogy ne soroljam magam mindig mások mögé , hogy tudjak nemet mondani .
rgy001s89w15	tn	tudjak	_	1nodirectiva	_	auto	A betegség megtanított arra , hogy ne soroljam magam mindig mások mögé , hogy tudjak nemet mondani .
rgy002s5w18	tn	gyűjtsenek	_	1nodirectiva	_	auto	A felmérés célja , hogy a közép-kelet európai térségre , valamint a régió egyes országaira vonatkozóan információt gyűjtsenek a daganatos betegek véleményéről az ellátásukkal kapcsolatban .
rgy002s7w6	tn	adjanak	_	1nodirectiva	_	auto	A cél , hogy képet adjanak a helyzetről a régió egyes országaiban külön-külön , de a teljes régióra vonatkozóan is .
rgy003s4w3	tn	Gyógyulj	_	_	_	error	( A Gyógyulj Velünk Egyesület által szervezett élő online előadás a témában 2021. február 25-én , részletek ide kattintva ! )
rgy003s22w7	tn	konzultáljon	2speaker+	3közvetített	1listener	auto	Az oltás optimális idejével kapcsolatban mindenképpen konzultáljon kezelőorvosával !
rgy004s4w10	tn	megadjuk	_	1nodirectiva	_	auto	- A szakrendeléseken nincs elég idő arra , hogy megadjuk a betegeinknek azt a törődést , amelyet igényelnének : a zsúfoltság miatt a néhány perces orvos-beteg találkozásokon döntően a praktikus teendőkre kell hangsúlyt fektetni , a leleteket , a vizsgálatokat , a gyógyszerekkel , mellékhatásokkal összefüggő kérdéseket megbeszélni .
rgy004s5w20	tn	legyen	_	1nodirectiva	_	auto	Minden daganatos betegeket ellátó osztályon biztosítani kellene , hogy a betegek és a hozzá - tartozók lelki vezetését is legyen , aki felvállalja - vallja a főorvos , majd hozzáteszi : ehhez a betegek nyitottságára is szükség van .
rgy004s7w12	tn	tudjon	_	1nodirectiva	_	auto	Természetesen semmit sem szabad erőltetni , de fontos , hogy mindenki tudjon róla : van hová fordulni , s nemcsak csoportban való részvételre , hanem egyéni konzultációkra is van lehetőség .
rgy004s8w12	tn	legyenek	_	1nodirectiva	_	auto	Az orvosok , ápolók felelőssége is , hogy a betegek nyitottabbak legyenek .
rgy005s4w19	tn	közreadhassuk	_	1nodirectiva	_	auto	"Portálunk az elhangzottakat az előadók bevonásával „ magyarról magyarra "" lefordította , hogy a kutatási eredményeket közérthető módon közreadhassuk a betegek számára is ."
rgy005s55w18	tn	tudják	_	1nodirectiva	_	new	Ez azt jelenti , hogy a daganat molekuláris genetikai jellemzőinek minél részletesebb megismerése révén minél pontosabban meg tudják határozni , hogy melyik beteg melyik terápiától várhatja legnagyobb eséllyel az előrehaladott betegség kordában tartását , az élet - kilátások javulását .
rgy007s3w39	tn	tudjanak	_	1nodirectiva	_	auto	Egyesület az idén első alkalommal hirdet újságírói pályázatot a közelmúltban elhunyt Körtvélyes Éva újságíró emlékére , akit a magyarországi mellrákellenes civil fellépés talán legmarkánsabb képviselőjeként volt ismert : évtizedekig dolgozott azon , hogy a magyar nők minél többet tudjanak erről a betegségről , ő alapította meg és szervezte az Egészség Hídja Összefogás mozgalmat és egyesületet .
rgy008s27w3	tn	kövesse	2speaker+	2saját hangú	1listener	auto	Ide kattintva kövesse rovatunk frissítéseit a Rákgyógyítás . hu Facebook csatornáján !
rgy010s10w3	tn	kövesse	2speaker+	2saját hangú	1listener	auto	Ide kattintva kövesse rovatunk frissítéseit a Rákgyógyítás . hu Facebook csatornáján !
rgy011s22w20	tn	javítsa	_	1nodirectiva	_	auto	Azzal a bizakodással kell hát belevágni a kezelésekbe , hogy minden egyes betegnek megvan az esélye arra , hogy javítsa a már ismert statisztikai adatokat .
rgy011s28w3	tn	kövesse	2speaker+	2saját hangú	1listener	auto	Ide kattintva kövesse rovatunk frissítéseit a Rákgyógyítás . hu Facebook csatornáján !
rgy012s10w16	tn	sikerüljön	_	1nodirectiva	_	auto	Ezért alkalmaznak több hatóanyagból álló kemoterápiás vagy célzott terápiás kombinációkat , hogy minél több daganatsejtet sikerüljön elpusztítani .
rgy012s16w23	tn	lehessen	_	1nodirectiva	_	auto	Ha van rá lehetőség , gyógyszerváltással próbálnak új támadáspontokat megcélozni , hogy a korábbi terápiának ellenálló ( rezisztens ) ráksejtek szaporodását gátolni lehessen .
rgy012s18w3	tn	kövesse	2speaker+	2saját hangú	1listener	auto	Ide kattintva kövesse rovatunk frissítéseit a Rákgyógyítás . hu Facebook csatornáján !
rgy013s2w29	tn	megakadályozza	_	1nodirectiva	_	auto	Európa egyik legszerteágazóbb , legsokrétűbb informatikai adattárháza épül - évi 17 milliárd doboz vényköteles gyógyszer adatait rögzítik jövő évtől abba az EU-s adatbázisba , melynek célja , hogy megakadályozza a hamis gyógyszerek forgalomba kerülését .
rgy015s13w7	tn	csináltassák	2speaker+	3közvetített	2listener+	auto	De legalább a PSA tumormarker vérvizsgálatot csináltassák meg !
rgy015s16w26	tn	vegyék	2speaker+	3közvetített	2listener+	auto	Az egészségkultúra és a prosztatatudatosság fejlesztése a szűrésekre már járó férfiaknak éppúgy felelőssége , mint a szűrésekre még nem járó férfiak gyerekeinek és társainak : vegyék rá édesapjukat , férjüket , párjukat , szomszédjukat a szűrésre !
rgy015s26w9	tn	meggyógyítson	_	1nodirectiva	_	auto	- Nem várható csak az orvostól , hogy meggyógyítson egy prosztatarákos beteget .
rgy015s28w21	tn	megtörténjenek	_	1nodirectiva	_	auto	Kiemelte : minden beteg terápiájára onkológiai munkacsoportnak ( onkoteam ) kell javaslatot tennie és nagyon fontos , hogy mindig időben megtörténjenek a kontrollvizsgálatok is .
rgy015s30w15	tn	Gyógyulj	_	_	_	error	Nyirády Péter hangsúlyozta : 2017-ben azért indította el a Magyar Rákellenes Liga és a Gyógyulj Velünk Egyesület a Janssen támogatásával a 10 Ezer Lépés Programot , hogy általa minél több prosztatarákos betegben és érintett családban tudatosítsák , hogy a rendszeres fizikai aktivitás jótékony hatása semmilyen más módszerrel vagy gyógyszerrel nem helyettesíthető .
rgy015s30w36	tn	tudatosítsák	_	1nodirectiva	_	auto	Nyirády Péter hangsúlyozta : 2017-ben azért indította el a Magyar Rákellenes Liga és a Gyógyulj Velünk Egyesület a Janssen támogatásával a 10 Ezer Lépés Programot , hogy általa minél több prosztatarákos betegben és érintett családban tudatosítsák , hogy a rendszeres fizikai aktivitás jótékony hatása semmilyen más módszerrel vagy gyógyszerrel nem helyettesíthető .
rgy015s33w34	tn	ösztönözzenek	_	1nodirectiva	_	auto	"Budapesten a Gellért-hegyen október 1-jén megszervezett figyelemfelhívó sétával indult el a „ 45 nap alatt a Föld körül "" országos kihívás , amely keretében egy kilométergyűjtő akciót szerveztek , hogy minél többeket mozgásra ösztönözzenek ."
rgy015s34w11	tn	összegyűjtsenek	_	1nodirectiva	_	auto	A cél az volt , hogy legalább 30 ezer kilométert összegyűjtsenek , ami elegendő Magyarország szélességi körén képzeletben megkerülni a Földet , közben pedig minél több motiváló üzenetet és fotót tegyenek közzé a www .
rgy015s34w31	tn	tegyenek	_	1nodirectiva	_	auto	A cél az volt , hogy legalább 30 ezer kilométert összegyűjtsenek , ami elegendő Magyarország szélességi körén képzeletben megkerülni a Földet , közben pedig minél több motiváló üzenetet és fotót tegyenek közzé a www .
rgy015s40w34	tn	maradjon	_	5ambiguous	_	auto	Rozványi Balázs , a Magyar Rákellenes Liga elnöke elmondta : „ a 45 napos kihívásunk most lezárult , ám azt szeretnénk , hogy a kilométergyűjtés , azaz a rendszeres testmozgás a mindennapok része maradjon ezután is .
rgy015s42w10	tn	mozogjon	2speaker+	3közvetített	2listener+	auto	"A szervezett keretektől függetlenül is kérünk mindenkit , hogy mozogjon az egészségéért . """
rgy015s44w34	tn	Gyógyulj	_	_	_	error	- Legnagyobb ellenségünk a fotel , szeretném ha ez a mondat a téli hónapokban sokaknak eszébe jutna akkor , amikor leülnek a televízió vagy a számítógép elé - fogalmazott Kalotay Gábor , a Gyógyulj Velünk Egyesület prosztatarákból meggyógyult elnöke .
rgy015s46w7	tn	sétáljon	2speaker+	3közvetített	1listener	auto	Aki nem tud már biciklizni , sétáljon .
rgy015s47w7	tn	ússzon	2speaker+	3közvetített	1listener	auto	Akinek nehezére esik a járás , ússzon vagy tornázzon .
rgy015s47w9	tn	tornázzon	2speaker+	3közvetített	1listener	auto	Akinek nehezére esik a járás , ússzon vagy tornázzon .
rgy015s48w7	tn	végezzen	2speaker+	3közvetített	1listener	auto	Aki épp nem tud felkelni , végezzen gyógytorna gyakorlatokat , légzőgyakorlatokat az ágyban .
rgy015s49w7	tn	hozzáférjen	_	1nodirectiva	_	auto	Nagyon fontosnak tartjuk , hogy mindenki hozzáférjen intézményi és otthoni környezetben is a szakszerű gyógytornához , biztatjuk a betegeket és a hozzátartozókat , hogy járjanak utána a helyben elérhető lehetőségeknek - folytatta Kalotay Gábor .
rgy015s49w25	tn	járjanak	2speaker+	3közvetített	2listener+	auto	Nagyon fontosnak tartjuk , hogy mindenki hozzáférjen intézményi és otthoni környezetben is a szakszerű gyógytornához , biztatjuk a betegeket és a hozzátartozókat , hogy járjanak utána a helyben elérhető lehetőségeknek - folytatta Kalotay Gábor .
rgy015s51w7	tn	Gyógyulj	_	_	_	error	45nap . hu oldalon és a Gyógyulj Velünk Egyesület Facebook fotóalbumában is .
rgy017s8w24	tn	lehessen	_	1nodirectiva	_	auto	Az élet a végéhez közeledik , de még nincs vége , ezért a legfontosabb , hogy a panaszokat a lehető legnagyobb mértékben csökkenteni lehessen .
rgy018s4w13	tn	bízzanak	2speaker+	3közvetített	2listener+	auto	Egyben felhívja a dohányzók és a kormányok figyelmét arra , hogy ne bízzanak a dohányvállalatok állításaiban .
rgy018s5w26	tn	kiterjeszthessék	_	1nodirectiva	_	auto	Vinayak Prasad , a WHO programmenedzsere a jelentés Rio de Janeiró-i bemutatásakor hangoztatta , hogy az új termékek fejlesztésének egyedüli célja , hogy a dohánycégek kiterjeszthessék piacaikat .
rgy019s13w25	tn	kialakuljon	_	1nodirectiva	_	auto	Akiknél bebizonyosodik , hogy a BRCA génmutáció talaján alakult ki az emlődaganata , nagyobb a kockázata arra is , hogy az ellenoldali emlőben is kialakuljon tumor .
rgy021s11w3	tn	kövesse	2speaker+	2saját hangú	1listener	auto	Ide kattintva kövesse rovatunk frissítéseit a Rákgyógyítás . hu Facebook csatornáján !
rgy022s11w21	tn	csökkentsük	_	1nodirectiva	_	auto	Az immunrendszer meghatározott céllal történő erősítésének orvosilag az tekinthető , amikor például fehérvérsejtszám-növelő injekciókat adunk a kemoterápia mellé , hogy csökkentsük a kezelésben részesülő betegeknél a fertőzések kockázatát - fejti ki Lakatos Gábor , az Egyesített Szent István és Szent László Kórház onkológusa .
rgy023s19w36	tn	felmérjék	_	1nodirectiva	_	auto	A pénisz vérellátásának javítását segítheti az erek regenerálódásához hozzájáruló lökéshullám terápia is , ám a több alkalomból álló - általában csak magánellátásban elérhető - kezelés előtt is komplett urológiai , andrológiai szakvizsgálat szükséges , hogy felmérjék a kockázatokat , s hogy lehet-e érdemi hatása a módszernek .
rgy023s21w42	tn	áramoljon	_	1nodirectiva	_	auto	Ezek közül a legismertebb a vákuum pumpa : egy műanyag hengert a péniszre húzva abban vákuum keletkezik , amely nyomán a hímvessző szivacsos állományába tolul a vér , majd a pénisz tövénél egy szorítógyűrű gondoskodik arról , hogy a vér ne áramoljon rögtön vissza , hanem az erekció fennmaradjon .
rgy023s21w49	tn	fennmaradjon	_	1nodirectiva	_	auto	Ezek közül a legismertebb a vákuum pumpa : egy műanyag hengert a péniszre húzva abban vákuum keletkezik , amely nyomán a hímvessző szivacsos állományába tolul a vér , majd a pénisz tövénél egy szorítógyűrű gondoskodik arról , hogy a vér ne áramoljon rögtön vissza , hanem az erekció fennmaradjon .
rgy024s9w21	tn	tegyen	_	1nodirectiva	_	auto	Meghatározó , hogy a beteg mennyire látja be önmaga , hogy depressziós , és mennyire motivált abban , hogy aktívan tegyen ez ellen .
rgy024s12w13	tn	érezze	_	1nodirectiva	_	auto	A kezelés néhány hét alatt hozzájárulhat ahhoz , hogy a beteg jobban érezze magát , tudjon aludni , kipihentebb legyen , oldódjon a szorongása , kitörhessen a lefelé húzó örvényből .
rgy024s12w16	tn	tudjon	_	1nodirectiva	_	auto	A kezelés néhány hét alatt hozzájárulhat ahhoz , hogy a beteg jobban érezze magát , tudjon aludni , kipihentebb legyen , oldódjon a szorongása , kitörhessen a lefelé húzó örvényből .
rgy024s12w20	tn	legyen	_	1nodirectiva	_	auto	A kezelés néhány hét alatt hozzájárulhat ahhoz , hogy a beteg jobban érezze magát , tudjon aludni , kipihentebb legyen , oldódjon a szorongása , kitörhessen a lefelé húzó örvényből .
rgy024s12w22	tn	oldódjon	_	1nodirectiva	_	auto	A kezelés néhány hét alatt hozzájárulhat ahhoz , hogy a beteg jobban érezze magát , tudjon aludni , kipihentebb legyen , oldódjon a szorongása , kitörhessen a lefelé húzó örvényből .
rgy024s12w26	tn	kitörhessen	_	1nodirectiva	_	auto	A kezelés néhány hét alatt hozzájárulhat ahhoz , hogy a beteg jobban érezze magát , tudjon aludni , kipihentebb legyen , oldódjon a szorongása , kitörhessen a lefelé húzó örvényből .
rgy025s5w14	tn	szenteljen	2speaker+	3közvetített	2listener+	auto	: World Pancreatic Cancer Day ) előtt az orvosok és a lakosság is szenteljen nagyobb figyelmet e betegségnek , és növeljék tudásukat a korai tünetekkel kapcsolatosan ( figyelmeztető jel az újonnan kialakuló cukorbetegség , hasi és hátfájdalom , a bélműködés megváltozása , sárgaság ) , mert csak a korán felismert hasnyálmirigyrák esetében van esély műtétre , így gyógyulásra .
rgy025s5w21	tn	növeljék	2speaker+	3közvetített	2listener+	auto	: World Pancreatic Cancer Day ) előtt az orvosok és a lakosság is szenteljen nagyobb figyelmet e betegségnek , és növeljék tudásukat a korai tünetekkel kapcsolatosan ( figyelmeztető jel az újonnan kialakuló cukorbetegség , hasi és hátfájdalom , a bélműködés megváltozása , sárgaság ) , mert csak a korán felismert hasnyálmirigyrák esetében van esély műtétre , így gyógyulásra .
rgy025s12w5	tn	Gyógyulj	_	_	_	error	A 2015-ös világnapon a Gyógyulj Velünk Egyesület is a nyilvánossághoz fordult .
rgy025s15w2	tn	Gyógyulj	_	_	_	error	A Gyógyulj Velünk Egyesület képviselője 2016. november 11-12-én részt vett Bécsben az első Hasnyálmirigyrák Akadémia Találkozón is , hogy első kézből tájékozódjon a témában .
rgy025s15w22	tn	tájékozódjon	_	1nodirectiva	_	auto	A Gyógyulj Velünk Egyesület képviselője 2016. november 11-12-én részt vett Bécsben az első Hasnyálmirigyrák Akadémia Találkozón is , hogy első kézből tájékozódjon a témában .
rgy026s6w17	tn	legyen	_	6szövegszervező	_	auto	""" Eddig nem létezett olyan hatékony fórum , ahol a betegszervezetek egymástól is tanulhattak volna , legyen szó egy szervezet hatékony működtetéséről , a tagságuk aktivizálásáról vagy akár a megfelelő források megtalálásáról ."
rgy026s13w24	tn	szolgálja	_	1nodirectiva	_	new	Dr. Holchacker Péter , az Innovatív Gyógyszergyártók Egyesületének igazgatója kiemelte , hogy minden az egészségügyben tett lépés a betegek érdekeit kell , hogy szolgálja .
rgy026s16w35	tn	kikényszerítsék	_	1nodirectiva	_	auto	A felületes válasz szerint nem sokat , mert ezek a dolgok nem rajtuk múlnak - mondta , szerinte azonban azzal , hogy képzik , informálják egymást e szervezetek , képesek lehetnek arra , hogy kikényszerítsék : valóban betegközpontúvá váljon az ellátás .
rgy026s16w39	tn	váljon	_	1nodirectiva	_	auto	A felületes válasz szerint nem sokat , mert ezek a dolgok nem rajtuk múlnak - mondta , szerinte azonban azzal , hogy képzik , informálják egymást e szervezetek , képesek lehetnek arra , hogy kikényszerítsék : valóban betegközpontúvá váljon az ellátás .
rgy026s17w16	tn	megértsék	_	1nodirectiva	_	auto	Magyarországon jelenleg azonban még rendkívül rossz az egészségértés , a betegeknek gondot okoz , hogy megértsék és értelmezzék az orvos által számukra elmondottakat , pedig ez ronthatja a terápiakövetést .
rgy026s17w18	tn	értelmezzék	_	1nodirectiva	_	auto	Magyarországon jelenleg azonban még rendkívül rossz az egészségértés , a betegeknek gondot okoz , hogy megértsék és értelmezzék az orvos által számukra elmondottakat , pedig ez ronthatja a terápiakövetést .
rgy026s20w23	tn	hozzájuthassanak	_	1nodirectiva	_	auto	A hazai hatóság júniustól egy Innovációs Irodát működtet , amely egyebek között azt szeretné elérni , hogy a betegek idehaza is mielőbb hozzájuthassanak a hiánypótló gyógyszerekhez , orvostechnikai eszközökhöz és funkcionális élelmiszerekhez .
rgy027s33w11	tn	felülvizsgálják	_	_	_	error	- A kezdeti kezelési tervet azután a fejlemények függvényében rendre felülvizsgálják .
rgy027s37w31	tn	legyenek	_	1nodirectiva	_	auto	Egy új tudományágként kezd kibontakozni az immun-radioterápia is , amiben például azt vizsgáljuk , hogyan lehet a sugárkezelésekkel úgy érzékenyíteni a daganatot , hogy azután a gyógyszerek is nagyobb hatékonysággal legyenek képesek rátalálni a ráksejtekre és elpusztítani azokat .
rgy027s40w12	tn	legyenek	_	1nodirectiva	_	auto	- Fontos , hogy a hazai onkológusok szerte az országban naprakészek legyenek abban , hogy milyen tudományos eredmények jelennek meg a világban , ezért az orvostársaság rengeteget tett az elmúlt közel negyed évszázadban is .
rgy027s42w40	tn	legyenek	_	1nodirectiva	_	auto	A Klinikai Onkológia tudományos folyóirat , a kétévente meg - rendezett nagy kongresszusok , a minden évben megtartott tematikus továbbképzések , a nemzetközi iránymutatások hazai közzététele mind azt szolgálja , hogy a betegágyak mellett dolgozók folyamatosan frissülő tudás birtokában legyenek .
rgy027s47w15	tn	keressenek	2speaker+	3közvetített	2listener+	auto	Mégis arra biztatom a betegeket és a hozzátartozókat is , hogy az egészségügyön belül keressenek fogódzókat , felkutatva , megtalálva azokat a lehetőségeket , melyeket a szakorvosokkal együtt dolgozó , a betegutat jól ismerő pszichológusok , gyógytornászok , dietetikusok , betegszervezetek tudnak számukra nyújtani .
rgy029s15w9	tn	megelőzze	_	1nodirectiva	_	auto	Emiatt ő maga igyekezett mindent megtenni , hogy megelőzze a rákot : egészségesen táplálkozott , rendszeresen járt orvosi kontrollra , ahol székletvértesztet , laborvizsgálatokat , ultrahangot is végeztek , ám sosem találtak semmi kórosat .
rgy029s31w15	tn	összeszedjem	_	1nodirectiva	_	auto	A két kemoterápia közötti két hét éppen csak arra volt elegendő , hogy annyira összeszedjem magam , hogy megkaphassam a következő adagot .
rgy029s31w19	tn	megkaphassam	_	1nodirectiva	_	auto	A két kemoterápia közötti két hét éppen csak arra volt elegendő , hogy annyira összeszedjem magam , hogy megkaphassam a következő adagot .
rgy029s57w29	tn	legyek	_	1nodirectiva	_	auto	"Amint önmagáról vall , „ sokáig nem vállaltam fel cigány származásom , hogy azután mégis éveken át egy roma újság , az Amaro Drom képszerkesztője , majd főszerkesztője legyek . """
rgy030s14w10	tn	Gyógyulj	_	_	_	error	: Mellékhatások : elkerülni vagy átvészelni a tüneteket ; Gyógyulj Velünk Egyesület , 2016.
rgy030s69w5	tn	készüljünk	_	_	_	error	Lesznyák J. : Hogyan készüljünk fel egy műtétre ?
rgy030s71w14	tn	Gyógyulj	_	_	_	error	Mezei T. : Életmódvezetés , életmód-vezetési tanácsok az urológiai daganatok kezelése alatt ; Gyógyulj Velünk Egyesület előadás , 2015. 10. 29.
rgy030s97w19	tn	Gyógyulj	_	_	_	error	Papp L. ( szerk. ) : Prosztatarák : meggyógyulni vagy együtt élni a kórral ; 2. kiadás , Gyógyulj Velünk Egyesület , Budapest , 2018.
rgy031s7w12	tn	beszélhessünk	_	1nodirectiva	_	auto	A beteg az egyik szomszédos országban lakott , meglátogattam , hogy beszélhessünk egymással .
rgy031s24w14	tn	folytathassam	_	1nodirectiva	_	auto	Más módot kellett keresnünk , hogy a korlátok ellenére is normális keretek között folytathassam az életem .
rgy031s39w13	tn	üljön	2speaker+	3közvetített	1listener	auto	Nagyon fontosnak tartom , hogy az ember egy súlyos betegség árnyékában se üljön a szobában és tördelje a kezét , hanem legyen aktív : menjen a szabadba , legyen napon , legyen valamilyen elfoglaltsága , találkozzon emberekkel , játsszon vagy hallgasson zenét , olvasson , találjon örömöket a napjaiban .
rgy031s39w17	tn	tördelje	2speaker+	3közvetített	1listener	auto	Nagyon fontosnak tartom , hogy az ember egy súlyos betegség árnyékában se üljön a szobában és tördelje a kezét , hanem legyen aktív : menjen a szabadba , legyen napon , legyen valamilyen elfoglaltsága , találkozzon emberekkel , játsszon vagy hallgasson zenét , olvasson , találjon örömöket a napjaiban .
rgy031s39w22	tn	legyen	2speaker+	3közvetített	1listener	auto	Nagyon fontosnak tartom , hogy az ember egy súlyos betegség árnyékában se üljön a szobában és tördelje a kezét , hanem legyen aktív : menjen a szabadba , legyen napon , legyen valamilyen elfoglaltsága , találkozzon emberekkel , játsszon vagy hallgasson zenét , olvasson , találjon örömöket a napjaiban .
rgy031s39w25	tn	menjen	2speaker+	3közvetített	1listener	auto	Nagyon fontosnak tartom , hogy az ember egy súlyos betegség árnyékában se üljön a szobában és tördelje a kezét , hanem legyen aktív : menjen a szabadba , legyen napon , legyen valamilyen elfoglaltsága , találkozzon emberekkel , játsszon vagy hallgasson zenét , olvasson , találjon örömöket a napjaiban .
rgy031s39w29	tn	legyen	2speaker+	3közvetített	1listener	auto	Nagyon fontosnak tartom , hogy az ember egy súlyos betegség árnyékában se üljön a szobában és tördelje a kezét , hanem legyen aktív : menjen a szabadba , legyen napon , legyen valamilyen elfoglaltsága , találkozzon emberekkel , játsszon vagy hallgasson zenét , olvasson , találjon örömöket a napjaiban .
rgy031s39w32	tn	legyen	2speaker+	3közvetített	1listener	auto	Nagyon fontosnak tartom , hogy az ember egy súlyos betegség árnyékában se üljön a szobában és tördelje a kezét , hanem legyen aktív : menjen a szabadba , legyen napon , legyen valamilyen elfoglaltsága , találkozzon emberekkel , játsszon vagy hallgasson zenét , olvasson , találjon örömöket a napjaiban .
rgy031s39w36	tn	találkozzon	2speaker+	3közvetített	1listener	auto	Nagyon fontosnak tartom , hogy az ember egy súlyos betegség árnyékában se üljön a szobában és tördelje a kezét , hanem legyen aktív : menjen a szabadba , legyen napon , legyen valamilyen elfoglaltsága , találkozzon emberekkel , játsszon vagy hallgasson zenét , olvasson , találjon örömöket a napjaiban .
rgy031s39w39	tn	játsszon	2speaker+	3közvetített	1listener	auto	Nagyon fontosnak tartom , hogy az ember egy súlyos betegség árnyékában se üljön a szobában és tördelje a kezét , hanem legyen aktív : menjen a szabadba , legyen napon , legyen valamilyen elfoglaltsága , találkozzon emberekkel , játsszon vagy hallgasson zenét , olvasson , találjon örömöket a napjaiban .
rgy031s39w41	tn	hallgasson	2speaker+	3közvetített	1listener	auto	Nagyon fontosnak tartom , hogy az ember egy súlyos betegség árnyékában se üljön a szobában és tördelje a kezét , hanem legyen aktív : menjen a szabadba , legyen napon , legyen valamilyen elfoglaltsága , találkozzon emberekkel , játsszon vagy hallgasson zenét , olvasson , találjon örömöket a napjaiban .
rgy031s39w44	tn	olvasson	2speaker+	3közvetített	1listener	auto	Nagyon fontosnak tartom , hogy az ember egy súlyos betegség árnyékában se üljön a szobában és tördelje a kezét , hanem legyen aktív : menjen a szabadba , legyen napon , legyen valamilyen elfoglaltsága , találkozzon emberekkel , játsszon vagy hallgasson zenét , olvasson , találjon örömöket a napjaiban .
rgy031s39w46	tn	találjon	2speaker+	3közvetített	1listener	auto	Nagyon fontosnak tartom , hogy az ember egy súlyos betegség árnyékában se üljön a szobában és tördelje a kezét , hanem legyen aktív : menjen a szabadba , legyen napon , legyen valamilyen elfoglaltsága , találkozzon emberekkel , játsszon vagy hallgasson zenét , olvasson , találjon örömöket a napjaiban .
rgy031s41w2	tn	értsenek	_	7interakciós	_	auto	Ne értsenek félre : nem vagyok életunt vagy elgyötört , csak végtelenül hálás Istennek a megkapott évekért .
rgy031s42w17	tn	álljon	_	1nodirectiva	_	auto	Mindent meg fogok tenni ezután is , hogy feleségemmel amíg lehet , panaszmentes , szép időszak álljon előttünk életünk alkonyán , de ha immár letelik majd az időm , nyugodt szívvel ajánlom lelkem a Teremtőnek .
rgy031s43w1	tn	Olvassa	1speaker	2saját hangú	1listener	auto	Olvassa el a többiek történetét , üzenetét is !
rgy031s46w13	tn	Gyógyulj	_	_	_	error	Papp László , Kiadó : Janssen-Cilag Kft. A kötet ingyenesen elérhető a Gyógyulj Velünk Egyesületnél és a Magyar Rákellenes Ligánál .
rgy033s2w19	tn	hívja	_	_	_	error	Mit keres egy női futógálán egy csapat , amelyik a prosztatarák megelőzésére , szűrésére , a férfiak egészségére hívja fel a figyelmet ?
rgy033s8w9	tn	éljünk	2speaker+	3közvetített	3inclusive	auto	„ Az első és legfontosabb , hogy egészségesen éljünk , mert ebben az esetben kisebb a valószínűsége a rákos megbetegedéseknek .
rgy033s9w13	tn	legyen	_	1nodirectiva	_	auto	"A másodlagos megelőzés az , hogyha már valaki megbetegedett , minél kevésbé legyen súlyos a betegsége , a harmadlagos megelőzés pedig , hogy meggátoljuk a kiújulását a betegségnek "" - fogalmazott ."
rgy033s9w24	tn	meggátoljuk	_	1nodirectiva	_	new	"A másodlagos megelőzés az , hogyha már valaki megbetegedett , minél kevésbé legyen súlyos a betegsége , a harmadlagos megelőzés pedig , hogy meggátoljuk a kiújulását a betegségnek "" - fogalmazott ."
rgy036s10w3	tn	kövesse	2speaker+	2saját hangú	1listener	auto	Ide kattintva kövesse rovatunk frissítéseit a Rákgyógyítás . hu Facebook csatornáján !
rgy037s14w28	tn	történjen	_	1nodirectiva	_	auto	Fontos kérdés például , hogy meddig vezeti csak az urológus a beteget , majd a betegség romlásának legkoraibb időpontjától már az onkológussal karöltve , onkoteam döntés alapján történjen a betegség menedzselése .
rgy037s15w25	tn	összeadódhassanak	_	1nodirectiva	_	auto	A terápiaváltások legjobb ritmusának eltalálása jelentős hozadékot hozhat a beteg számára , ez a záloga annak , hogy a különféle hatóanyagok által biztosítható eredmények összeadódhassanak .
rgy037s17w11	tn	biztosítsanak	_	1nodirectiva	_	auto	A gyógyszerfejlesztések egyik legfontosabb iránya , hogy minél hosszabb életidőt biztosítsanak a betegeknek ( teljes túlélés , OS ) , ám az is fontos , hogy ezt az időt milyen állapotban tölti el valaki .
rgy037s28w29	tn	lehessen	_	1nodirectiva	_	auto	A prosztatadaganatok ugyanis rendszerint úgynevezett hideg tumorok , nem erősen immunogén daganatok , biológiai jellemzőikből adódóan nem alkalmasak arra , hogy önmagukban az új típusú immunterápiákkal hatásosan küzdeni lehessen ellenük .
